gameId,gameDate,hometeamCity,hometeamName,hometeamId,awayteamCity,awayteamName,awayteamId,homeScore,awayScore,winner,gameType,attendance,arenaId,gameLabel,gameSubLabel,seriesGameNumber
22200347,2022-12-04 18:00:00,Detroit,Pistons,1610612765,Memphis,Grizzlies,1610612763,112,122,1610612763,Regular Season,20088.0,624,,,
22200348,2022-12-04 18:00:00,New York,Knicks,1610612752,Cleveland,Cavaliers,1610612739,92,81,1610612752,Regular Season,19007.0,30,,,
22200349,2022-12-04 18:00:00,Washington,Wizards,1610612764,Los Angeles,Lakers,1610612747,119,130,1610612747,Regular Season,19647.0,77,,,
22200350,2022-12-04 18:00:00,Sacramento,Kings,1610612758,Chicago,Bulls,1610612741,110,101,1610612758,Regular Season,17611.0,609,,,
22200345,2022-12-04 16:00:00,San Antonio,Spurs,1610612759,Phoenix,Suns,1610612756,95,133,1610612756,Regular Season,16409.0,199,,,
22200344,2022-12-04 15:30:00,New Orleans,Pelicans,1610612740,Denver,Nuggets,1610612743,121,106,1610612740,Regular Season,15658.0,160,,,
22200343,2022-12-03 21:00:00,Utah,Jazz,1610612762,Portland,Trail Blazers,1610612757,111,116,1610612757,Regular Season,18206.0,1000048,,,
22200342,2022-12-03 20:30:00,Golden State,Warriors,1610612744,Houston,Rockets,1610612745,120,101,1610612744,Regular Season,18064.0,1000011,,,
22200340,2022-12-03 20:00:00,Toronto,Raptors,1610612761,Orlando,Magic,1610612753,121,108,1610612761,Regular Season,19800.0,643,,,
22200341,2022-12-03 20:00:00,Minnesota,Timberwolves,1610612750,Oklahoma City,Thunder,1610612760,128,135,1610612760,Regular Season,17136.0,61,,,
22200339,2022-12-03 18:00:00,Charlotte,Hornets,1610612766,Milwaukee,Bucks,1610612749,96,105,1610612749,Regular Season,18128.0,9,,,
22200338,2022-12-03 16:00:00,Los Angeles,Clippers,1610612746,Sacramento,Kings,1610612758,96,123,1610612758,Regular Season,16587.0,1000069,,,
22200337,2022-12-03 12:30:00,New York,Knicks,1610612752,Dallas,Mavericks,1610612742,100,121,1610612742,Regular Season,18319.0,30,,,
22200336,2022-12-02 22:00:00,Golden State,Warriors,1610612744,Chicago,Bulls,1610612741,119,111,1610612744,Regular Season,18064.0,1000011,,,
22200334,2022-12-02 21:00:00,Phoenix,Suns,1610612756,Houston,Rockets,1610612745,121,122,1610612745,Regular Season,17071.0,1000051,,,
22200335,2022-12-02 21:00:00,Utah,Jazz,1610612762,Indiana,Pacers,1610612754,139,119,1610612762,Regular Season,18206.0,1000048,,,
22200332,2022-12-02 20:00:00,Memphis,Grizzlies,1610612763,Philadelphia,76ers,1610612755,117,109,1610612763,Regular Season,17022.0,242,,,
22200333,2022-12-02 20:00:00,San Antonio,Spurs,1610612759,New Orleans,Pelicans,1610612740,99,117,1610612740,Regular Season,17202.0,199,,,
22200327,2022-12-02 19:30:00,Atlanta,Hawks,1610612737,Denver,Nuggets,1610612743,117,109,1610612737,Regular Season,16974.0,650,,,
22200328,2022-12-02 19:30:00,Boston,Celtics,1610612738,Miami,Heat,1610612748,116,120,1610612748,Regular Season,19156.0,17,,,
22200329,2022-12-02 19:30:00,Brooklyn,Nets,1610612751,Toronto,Raptors,1610612761,114,105,1610612751,Regular Season,17732.0,461,,,
22200330,2022-12-02 19:30:00,Cleveland,Cavaliers,1610612739,Orlando,Magic,1610612753,107,96,1610612739,Regular Season,19432.0,1000006,,,
22200331,2022-12-02 19:30:00,Milwaukee,Bucks,1610612749,Los Angeles,Lakers,1610612747,129,133,1610612747,Regular Season,17938.0,642,,,
22200326,2022-12-02 19:00:00,Charlotte,Hornets,1610612766,Washington,Wizards,1610612764,117,116,1610612766,Regular Season,15231.0,9,,,
22200325,2022-12-01 19:00:00,Detroit,Pistons,1610612765,Dallas,Mavericks,1610612742,131,125,1610612765,Regular Season,18106.0,624,,,
22200324,2022-11-30 22:30:00,Los Angeles,Lakers,1610612747,Portland,Trail Blazers,1610612757,128,109,1610612747,Regular Season,18560.0,1000069,,,
22200323,2022-11-30 22:00:00,Sacramento,Kings,1610612758,Indiana,Pacers,1610612754,137,114,1610612758,Regular Season,17611.0,609,,,
22200320,2022-11-30 21:00:00,Denver,Nuggets,1610612743,Houston,Rockets,1610612745,120,100,1610612743,Regular Season,16286.0,1000046,,,
22200321,2022-11-30 21:00:00,Phoenix,Suns,1610612756,Chicago,Bulls,1610612741,132,113,1610612756,Regular Season,17071.0,1000051,,,
22200322,2022-11-30 21:00:00,Utah,Jazz,1610612762,Los Angeles,Clippers,1610612746,125,112,1610612762,Regular Season,18206.0,1000048,,,
22200317,2022-11-30 20:00:00,Minnesota,Timberwolves,1610612750,Memphis,Grizzlies,1610612763,109,101,1610612750,Regular Season,15980.0,61,,,
22200318,2022-11-30 20:00:00,New Orleans,Pelicans,1610612740,Toronto,Raptors,1610612761,126,108,1610612740,Regular Season,14845.0,160,,,
22200319,2022-11-30 20:00:00,Oklahoma City,Thunder,1610612760,San Antonio,Spurs,1610612759,119,111,1610612760,Regular Season,15605.0,1000052,,,
22200314,2022-11-30 19:30:00,Boston,Celtics,1610612738,Miami,Heat,1610612748,134,121,1610612738,Regular Season,19156.0,17,,,
22200315,2022-11-30 19:30:00,Brooklyn,Nets,1610612751,Washington,Wizards,1610612764,113,107,1610612751,Regular Season,15963.0,461,,,
22200316,2022-11-30 19:30:00,New York,Knicks,1610612752,Milwaukee,Bucks,1610612749,103,109,1610612749,Regular Season,17277.0,30,,,
22200312,2022-11-30 19:00:00,Cleveland,Cavaliers,1610612739,Philadelphia,76ers,1610612755,113,85,1610612739,Regular Season,19432.0,1000006,,,
22200313,2022-11-30 19:00:00,Orlando,Magic,1610612753,Atlanta,Hawks,1610612737,108,125,1610612737,Regular Season,15344.0,430,,,
22200311,2022-11-29 22:00:00,Portland,Trail Blazers,1610612757,Los Angeles,Clippers,1610612746,112,118,1610612746,Regular Season,17251.0,51,,,
22200310,2022-11-29 19:30:00,Dallas,Mavericks,1610612742,Golden State,Warriors,1610612744,116,113,1610612742,Regular Season,20277.0,193,,,
22200309,2022-11-29 19:00:00,Detroit,Pistons,1610612765,New York,Knicks,1610612752,110,140,1610612752,Regular Season,14864.0,624,,,
22200308,2022-11-28 22:30:00,Los Angeles,Lakers,1610612747,Indiana,Pacers,1610612754,115,116,1610612754,Regular Season,16034.0,1000069,,,
22200307,2022-11-28 22:00:00,Sacramento,Kings,1610612758,Phoenix,Suns,1610612756,117,122,1610612756,Regular Season,16407.0,609,,,
22200305,2022-11-28 21:00:00,Denver,Nuggets,1610612743,Houston,Rockets,1610612745,129,113,1610612743,Regular Season,16027.0,1000046,,,
22200306,2022-11-28 21:00:00,Utah,Jazz,1610612762,Chicago,Bulls,1610612741,107,114,1610612741,Regular Season,18206.0,1000048,,,
22200304,2022-11-28 20:00:00,New Orleans,Pelicans,1610612740,Oklahoma City,Thunder,1610612760,105,101,1610612740,Regular Season,13109.0,160,,,
22200301,2022-11-28 19:30:00,Boston,Celtics,1610612738,Charlotte,Hornets,1610612766,140,105,1610612738,Regular Season,19156.0,17,,,
22200302,2022-11-28 19:30:00,Brooklyn,Nets,1610612751,Orlando,Magic,1610612753,109,102,1610612751,Regular Season,15704.0,461,,,
22200303,2022-11-28 19:30:00,Toronto,Raptors,1610612761,Cleveland,Cavaliers,1610612739,100,88,1610612761,Regular Season,19800.0,643,,,
22200299,2022-11-28 19:00:00,Philadelphia,76ers,1610612755,Atlanta,Hawks,1610612737,104,101,1610612755,Regular Season,19778.0,419,,,
22200300,2022-11-28 19:00:00,Washington,Wizards,1610612764,Minnesota,Timberwolves,1610612750,142,127,1610612764,Regular Season,13515.0,77,,,
22200298,2022-11-27 20:00:00,Milwaukee,Bucks,1610612749,Dallas,Mavericks,1610612742,124,115,1610612749,Regular Season,17341.0,642,,,
22200294,2022-11-27 18:00:00,Boston,Celtics,1610612738,Washington,Wizards,1610612764,130,121,1610612738,Regular Season,19156.0,17,,,
22200295,2022-11-27 18:00:00,Detroit,Pistons,1610612765,Cleveland,Cavaliers,1610612739,94,102,1610612739,Regular Season,18240.0,624,,,
22200296,2022-11-27 18:00:00,New York,Knicks,1610612752,Memphis,Grizzlies,1610612763,123,127,1610612763,Regular Season,19524.0,30,,,
22200297,2022-11-27 18:00:00,Orlando,Magic,1610612753,Philadelphia,76ers,1610612755,103,133,1610612755,Regular Season,16218.0,430,,,
22200293,2022-11-27 17:00:00,Atlanta,Hawks,1610612737,Miami,Heat,1610612748,98,106,1610612748,Regular Season,17268.0,650,,,
22200292,2022-11-27 16:00:00,Los Angeles,Clippers,1610612746,Indiana,Pacers,1610612754,114,100,1610612746,Regular Season,16805.0,1000069,,,
22200291,2022-11-27 15:30:00,Minnesota,Timberwolves,1610612750,Golden State,Warriors,1610612744,114,137,1610612744,Regular Season,17136.0,61,,,
22200290,2022-11-27 15:00:00,Brooklyn,Nets,1610612751,Portland,Trail Blazers,1610612757,111,97,1610612751,Regular Season,17732.0,461,,,
22200289,2022-11-26 21:00:00,Phoenix,Suns,1610612756,Utah,Jazz,1610612762,113,112,1610612756,Regular Season,17071.0,1000051,,,
22200287,2022-11-26 20:00:00,Houston,Rockets,1610612745,Oklahoma City,Thunder,1610612760,118,105,1610612745,Regular Season,15151.0,215,,,
22200288,2022-11-26 20:00:00,San Antonio,Spurs,1610612759,Los Angeles,Lakers,1610612747,138,143,1610612747,Regular Season,18354.0,199,,,
22200286,2022-11-26 17:00:00,Toronto,Raptors,1610612761,Dallas,Mavericks,1610612742,105,100,1610612761,Regular Season,19800.0,643,,,
22200285,2022-11-25 22:30:00,Los Angeles,Clippers,1610612746,Denver,Nuggets,1610612743,104,114,1610612743,Regular Season,16559.0,1000069,,,
22200284,2022-11-25 22:00:00,Golden State,Warriors,1610612744,Utah,Jazz,1610612762,129,118,1610612744,Regular Season,18064.0,1000011,,,
22200283,2022-11-25 21:00:00,Phoenix,Suns,1610612756,Detroit,Pistons,1610612765,108,102,1610612756,Regular Season,17071.0,1000051,,,
22200275,2022-11-25 20:00:00,Boston,Celtics,1610612738,Sacramento,Kings,1610612758,122,104,1610612738,Regular Season,19156.0,17,,,
22200276,2022-11-25 20:00:00,Indiana,Pacers,1610612754,Brooklyn,Nets,1610612751,128,117,1610612754,Regular Season,15404.0,1000063,,,
22200277,2022-11-25 20:00:00,Miami,Heat,1610612748,Washington,Wizards,1610612764,110,107,1610612748,Regular Season,19600.0,1000050,,,
22200278,2022-11-25 20:00:00,Houston,Rockets,1610612745,Atlanta,Hawks,1610612737,128,122,1610612745,Regular Season,16669.0,215,,,
22200279,2022-11-25 20:00:00,Memphis,Grizzlies,1610612763,New Orleans,Pelicans,1610612740,132,111,1610612763,Regular Season,17794.0,242,,,
22200280,2022-11-25 20:00:00,Milwaukee,Bucks,1610612749,Cleveland,Cavaliers,1610612739,117,102,1610612749,Regular Season,17447.0,642,,,
22200281,2022-11-25 20:00:00,Oklahoma City,Thunder,1610612760,Chicago,Bulls,1610612741,123,119,1610612760,Regular Season,16082.0,1000052,,,
22200282,2022-11-25 20:00:00,San Antonio,Spurs,1610612759,Los Angeles,Lakers,1610612747,94,105,1610612747,Regular Season,18354.0,199,,,
22200274,2022-11-25 19:30:00,New York,Knicks,1610612752,Portland,Trail Blazers,1610612757,129,132,1610612757,Regular Season,19812.0,30,,,
22200273,2022-11-25 19:00:00,Orlando,Magic,1610612753,Philadelphia,76ers,1610612755,99,107,1610612755,Regular Season,15384.0,430,,,
22200272,2022-11-25 17:00:00,Charlotte,Hornets,1610612766,Minnesota,Timberwolves,1610612750,110,108,1610612766,Regular Season,17924.0,9,,,
22200271,2022-11-23 22:00:00,Golden State,Warriors,1610612744,Los Angeles,Clippers,1610612746,124,107,1610612744,Regular Season,18064.0,1000011,,,
22200270,2022-11-23 21:00:00,Utah,Jazz,1610612762,Detroit,Pistons,1610612765,116,125,1610612765,Regular Season,18206.0,1000048,,,
22200267,2022-11-23 20:00:00,Milwaukee,Bucks,1610612749,Chicago,Bulls,1610612741,113,118,1610612741,Regular Season,17341.0,642,,,
22200268,2022-11-23 20:00:00,Oklahoma City,Thunder,1610612760,Denver,Nuggets,1610612743,126,131,1610612743,Regular Season,13656.0,1000052,,,
22200269,2022-11-23 20:00:00,San Antonio,Spurs,1610612759,New Orleans,Pelicans,1610612740,110,129,1610612740,Regular Season,14947.0,199,,,
22200263,2022-11-23 19:30:00,Atlanta,Hawks,1610612737,Sacramento,Kings,1610612758,115,106,1610612737,Regular Season,18173.0,650,,,
22200264,2022-11-23 19:30:00,Boston,Celtics,1610612738,Dallas,Mavericks,1610612742,125,112,1610612738,Regular Season,19156.0,17,,,
22200265,2022-11-23 19:30:00,Miami,Heat,1610612748,Washington,Wizards,1610612764,113,105,1610612748,Regular Season,19600.0,1000050,,,
22200266,2022-11-23 19:30:00,Toronto,Raptors,1610612761,Brooklyn,Nets,1610612751,98,112,1610612751,Regular Season,19800.0,643,,,
22200260,2022-11-23 19:00:00,Charlotte,Hornets,1610612766,Philadelphia,76ers,1610612755,107,101,1610612766,Regular Season,16910.0,9,,,
22200261,2022-11-23 19:00:00,Cleveland,Cavaliers,1610612739,Portland,Trail Blazers,1610612757,114,96,1610612739,Regular Season,19432.0,1000006,,,
22200262,2022-11-23 19:00:00,Indiana,Pacers,1610612754,Minnesota,Timberwolves,1610612750,101,115,1610612750,Regular Season,15751.0,1000063,,,
22200259,2022-11-22 22:00:00,Phoenix,Suns,1610612756,Los Angeles,Lakers,1610612747,115,105,1610612756,Regular Season,17071.0,1000051,,,
22200258,2022-11-22 21:00:00,Denver,Nuggets,1610612743,Detroit,Pistons,1610612765,108,110,1610612765,Regular Season,19635.0,1000046,,,
22200257,2022-11-22 20:00:00,Memphis,Grizzlies,1610612763,Sacramento,Kings,1610612758,109,113,1610612758,Regular Season,16826.0,242,,,
22200256,2022-11-22 19:30:00,Philadelphia,76ers,1610612755,Brooklyn,Nets,1610612751,115,106,1610612755,Regular Season,20184.0,419,,,
22200255,2022-11-21 22:30:00,Los Angeles,Clippers,1610612746,Utah,Jazz,1610612762,121,114,1610612746,Regular Season,19068.0,1000069,,,
22200250,2022-11-21 20:00:00,Chicago,Bulls,1610612741,Boston,Celtics,1610612738,121,107,1610612741,Regular Season,20786.0,66,,,
22200251,2022-11-21 20:00:00,Milwaukee,Bucks,1610612749,Portland,Trail Blazers,1610612757,119,111,1610612749,Regular Season,17341.0,642,,,
22200252,2022-11-21 20:00:00,Minnesota,Timberwolves,1610612750,Miami,Heat,1610612748,105,101,1610612750,Regular Season,16583.0,61,,,
22200253,2022-11-21 20:00:00,New Orleans,Pelicans,1610612740,Golden State,Warriors,1610612744,128,83,1610612740,Regular Season,18589.0,160,,,
22200254,2022-11-21 20:00:00,Oklahoma City,Thunder,1610612760,New York,Knicks,1610612752,119,129,1610612752,Regular Season,15079.0,1000052,,,
22200248,2022-11-21 19:00:00,Cleveland,Cavaliers,1610612739,Atlanta,Hawks,1610612737,114,102,1610612739,Regular Season,19432.0,1000006,,,
22200249,2022-11-21 19:00:00,Indiana,Pacers,1610612754,Orlando,Magic,1610612753,123,102,1610612754,Regular Season,14029.0,1000063,,,
22200247,2022-11-20 21:30:00,Los Angeles,Lakers,1610612747,San Antonio,Spurs,1610612759,123,92,1610612747,Regular Season,18211.0,1000069,,,
22200246,2022-11-20 19:30:00,Dallas,Mavericks,1610612742,Denver,Nuggets,1610612743,97,98,1610612743,Regular Season,20244.0,193,,,
22200243,2022-11-20 19:00:00,Brooklyn,Nets,1610612751,Memphis,Grizzlies,1610612763,127,115,1610612751,Regular Season,18241.0,461,,,
22200244,2022-11-20 19:00:00,Cleveland,Cavaliers,1610612739,Miami,Heat,1610612748,113,87,1610612739,Regular Season,19432.0,1000006,,,
22200245,2022-11-20 19:00:00,Houston,Rockets,1610612745,Golden State,Warriors,1610612744,120,127,1610612744,Regular Season,18055.0,215,,,
22200241,2022-11-20 18:00:00,Washington,Wizards,1610612764,Charlotte,Hornets,1610612766,106,102,1610612764,Regular Season,14289.0,77,,,
22200242,2022-11-20 18:00:00,Sacramento,Kings,1610612758,Detroit,Pistons,1610612765,137,129,1610612758,Regular Season,17866.0,609,,,
22200240,2022-11-20 15:30:00,Phoenix,Suns,1610612756,New York,Knicks,1610612752,116,95,1610612756,Regular Season,17071.0,1000051,,,
22200239,2022-11-19 22:30:00,Los Angeles,Clippers,1610612746,San Antonio,Spurs,1610612759,119,97,1610612746,Regular Season,18581.0,1000069,,,
22200238,2022-11-19 22:00:00,Portland,Trail Blazers,1610612757,Utah,Jazz,1610612762,113,118,1610612762,Regular Season,19595.0,51,,,
22200237,2022-11-19 19:30:00,Philadelphia,76ers,1610612755,Minnesota,Timberwolves,1610612750,109,112,1610612750,Regular Season,20515.0,419,,,
22200236,2022-11-19 19:00:00,Indiana,Pacers,1610612754,Orlando,Magic,1610612753,114,113,1610612754,Regular Season,14478.0,1000063,,,
22200235,2022-11-19 18:00:00,Atlanta,Hawks,1610612737,Toronto,Raptors,1610612761,124,122,1610612737,Regular Season,18051.0,650,,,
22200234,2022-11-18 22:30:00,Los Angeles,Lakers,1610612747,Detroit,Pistons,1610612765,128,121,1610612747,Regular Season,18095.0,1000069,,,
22200233,2022-11-18 22:00:00,Golden State,Warriors,1610612744,New York,Knicks,1610612752,111,101,1610612744,Regular Season,18064.0,1000011,,,
22200232,2022-11-18 21:00:00,Utah,Jazz,1610612762,Phoenix,Suns,1610612756,134,133,1610612762,Regular Season,18206.0,1000048,,,
22200230,2022-11-18 20:30:00,Dallas,Mavericks,1610612742,Denver,Nuggets,1610612743,127,99,1610612742,Regular Season,20135.0,193,,,
22200231,2022-11-18 20:30:00,New Orleans,Pelicans,1610612740,Boston,Celtics,1610612738,109,117,1610612738,Regular Season,17828.0,160,,,
22200227,2022-11-18 20:00:00,Chicago,Bulls,1610612741,Orlando,Magic,1610612753,107,108,1610612753,Regular Season,21031.0,66,,,
22200228,2022-11-18 20:00:00,Houston,Rockets,1610612745,Indiana,Pacers,1610612754,91,99,1610612754,Regular Season,15882.0,215,,,
22200229,2022-11-18 20:00:00,Memphis,Grizzlies,1610612763,Oklahoma City,Thunder,1610612760,121,110,1610612763,Regular Season,17324.0,242,,,
22200225,2022-11-18 19:30:00,Cleveland,Cavaliers,1610612739,Charlotte,Hornets,1610612766,132,122,1610612739,Regular Season,19432.0,1000006,,,
22200226,2022-11-18 19:30:00,Philadelphia,76ers,1610612755,Milwaukee,Bucks,1610612749,110,102,1610612755,Regular Season,19769.0,419,,,
22200224,2022-11-18 19:00:00,Washington,Wizards,1610612764,Miami,Heat,1610612748,107,106,1610612764,Regular Season,18772.0,77,,,
22200223,2022-11-17 22:30:00,Los Angeles,Clippers,1610612746,Detroit,Pistons,1610612765,96,91,1610612746,Regular Season,17822.0,1000069,,,
22200221,2022-11-17 22:00:00,Portland,Trail Blazers,1610612757,Brooklyn,Nets,1610612751,107,109,1610612751,Regular Season,19393.0,51,,,
22200222,2022-11-17 22:00:00,Sacramento,Kings,1610612758,San Antonio,Spurs,1610612759,130,112,1610612758,Regular Season,16522.0,609,,,
22200219,2022-11-16 22:00:00,Denver,Nuggets,1610612743,New York,Knicks,1610612752,103,106,1610612752,Regular Season,18210.0,1000046,,,
22200220,2022-11-16 22:00:00,Phoenix,Suns,1610612756,Golden State,Warriors,1610612744,130,119,1610612756,Regular Season,17071.0,1000051,,,
22200218,2022-11-16 20:30:00,Dallas,Mavericks,1610612742,Houston,Rockets,1610612745,92,101,1610612745,Regular Season,19602.0,193,,,
22200216,2022-11-16 20:00:00,Milwaukee,Bucks,1610612749,Cleveland,Cavaliers,1610612739,113,98,1610612749,Regular Season,17341.0,642,,,
22200217,2022-11-16 20:00:00,New Orleans,Pelicans,1610612740,Chicago,Bulls,1610612741,124,110,1610612740,Regular Season,14658.0,160,,,
22200214,2022-11-16 19:30:00,Atlanta,Hawks,1610612737,Boston,Celtics,1610612738,101,126,1610612738,Regular Season,18165.0,650,,,
22200215,2022-11-16 19:30:00,Toronto,Raptors,1610612761,Miami,Heat,1610612748,112,104,1610612761,Regular Season,19800.0,643,,,
22200211,2022-11-16 19:00:00,Charlotte,Hornets,1610612766,Indiana,Pacers,1610612754,113,125,1610612754,Regular Season,14756.0,9,,,
22200212,2022-11-16 19:00:00,Orlando,Magic,1610612753,Minnesota,Timberwolves,1610612750,108,126,1610612750,Regular Season,16527.0,430,,,
22200213,2022-11-16 19:00:00,Washington,Wizards,1610612764,Oklahoma City,Thunder,1610612760,120,121,1610612760,Regular Season,12630.0,77,,,
22200209,2022-11-15 22:00:00,Portland,Trail Blazers,1610612757,San Antonio,Spurs,1610612759,117,110,1610612757,Regular Season,19012.0,51,,,
22200210,2022-11-15 22:00:00,Sacramento,Kings,1610612758,Brooklyn,Nets,1610612751,153,121,1610612758,Regular Season,17611.0,609,,,
22200208,2022-11-15 21:00:00,Utah,Jazz,1610612762,New York,Knicks,1610612752,111,118,1610612752,Regular Season,18206.0,1000048,,,
22200207,2022-11-15 20:30:00,Dallas,Mavericks,1610612742,Los Angeles,Clippers,1610612746,103,101,1610612742,Regular Season,19810.0,193,,,
22200206,2022-11-15 19:30:00,New Orleans,Pelicans,1610612740,Memphis,Grizzlies,1610612763,113,102,1610612740,Regular Season,14032.0,160,,,
22200205,2022-11-14 22:00:00,Golden State,Warriors,1610612744,San Antonio,Spurs,1610612759,132,95,1610612744,Regular Season,18064.0,1000011,,,
22200203,2022-11-14 20:00:00,Houston,Rockets,1610612745,Los Angeles,Clippers,1610612746,106,122,1610612746,Regular Season,16098.0,215,,,
22200204,2022-11-14 20:00:00,Milwaukee,Bucks,1610612749,Atlanta,Hawks,1610612737,106,121,1610612737,Regular Season,17341.0,642,,,
22200201,2022-11-14 19:30:00,Boston,Celtics,1610612738,Oklahoma City,Thunder,1610612760,126,122,1610612738,Regular Season,19156.0,17,,,
22200202,2022-11-14 19:30:00,Miami,Heat,1610612748,Phoenix,Suns,1610612756,113,112,1610612748,Regular Season,19600.0,1000050,,,
22200199,2022-11-14 19:00:00,Detroit,Pistons,1610612765,Toronto,Raptors,1610612761,111,115,1610612761,Regular Season,16988.0,624,,,
22200200,2022-11-14 19:00:00,Orlando,Magic,1610612753,Charlotte,Hornets,1610612766,105,112,1610612766,Regular Season,15018.0,430,,,
22200198,2022-11-13 21:30:00,Los Angeles,Lakers,1610612747,Brooklyn,Nets,1610612751,116,103,1610612747,Regular Season,18040.0,1000069,,,
22200197,2022-11-13 21:00:00,Sacramento,Kings,1610612758,Golden State,Warriors,1610612744,122,115,1610612758,Regular Season,16410.0,609,,,
22200196,2022-11-13 20:00:00,Chicago,Bulls,1610612741,Denver,Nuggets,1610612743,103,126,1610612743,Regular Season,21602.0,66,,,
22200195,2022-11-13 19:30:00,Philadelphia,76ers,1610612755,Utah,Jazz,1610612762,105,98,1610612755,Regular Season,19761.0,419,,,
22200193,2022-11-13 18:00:00,Cleveland,Cavaliers,1610612739,Minnesota,Timberwolves,1610612750,124,129,1610612750,Regular Season,19432.0,1000006,,,
22200194,2022-11-13 18:00:00,Washington,Wizards,1610612764,Memphis,Grizzlies,1610612763,102,92,1610612764,Regular Season,17667.0,77,,,
22200192,2022-11-13 12:00:00,New York,Knicks,1610612752,Oklahoma City,Thunder,1610612760,135,145,1610612760,Regular Season,18325.0,30,,,
22200190,2022-11-12 20:30:00,Dallas,Mavericks,1610612742,Portland,Trail Blazers,1610612757,117,112,1610612742,Regular Season,20277.0,193,,,
22200191,2022-11-12 20:30:00,New Orleans,Pelicans,1610612740,Houston,Rockets,1610612745,119,106,1610612740,Regular Season,15367.0,160,,,
22200189,2022-11-12 20:00:00,Miami,Heat,1610612748,Charlotte,Hornets,1610612766,132,115,1610612748,Regular Season,19600.0,1000050,,,
22200188,2022-11-12 19:30:00,Philadelphia,76ers,1610612755,Atlanta,Hawks,1610612737,121,109,1610612755,Regular Season,20245.0,419,,,
22200186,2022-11-12 19:00:00,Detroit,Pistons,1610612765,Boston,Celtics,1610612738,108,117,1610612738,Regular Season,20190.0,624,,,
22200187,2022-11-12 19:00:00,Indiana,Pacers,1610612754,Toronto,Raptors,1610612761,118,104,1610612754,Regular Season,13089.0,1000063,,,
22200185,2022-11-12 18:00:00,Washington,Wizards,1610612764,Utah,Jazz,1610612762,121,112,1610612764,Regular Season,13673.0,77,,,
22200184,2022-11-12 16:00:00,Los Angeles,Clippers,1610612746,Brooklyn,Nets,1610612751,95,110,1610612751,Regular Season,17777.0,1000069,,,
22200183,2022-11-11 22:30:00,Los Angeles,Lakers,1610612747,Sacramento,Kings,1610612758,114,120,1610612758,Regular Season,17849.0,1000069,,,
22200182,2022-11-11 22:00:00,Golden State,Warriors,1610612744,Cleveland,Cavaliers,1610612739,106,101,1610612744,Regular Season,18064.0,1000011,,,
22200181,2022-11-11 21:30:00,Memphis,Grizzlies,1610612763,Minnesota,Timberwolves,1610612750,114,103,1610612763,Regular Season,16939.0,242,,,
22200179,2022-11-11 20:00:00,Oklahoma City,Thunder,1610612760,Toronto,Raptors,1610612761,132,113,1610612760,Regular Season,16104.0,1000052,,,
22200180,2022-11-11 20:00:00,San Antonio,Spurs,1610612759,Milwaukee,Bucks,1610612749,111,93,1610612759,Regular Season,15642.0,199,,,
22200178,2022-11-11 19:30:00,New York,Knicks,1610612752,Detroit,Pistons,1610612765,121,112,1610612752,Regular Season,19812.0,30,,,
22200176,2022-11-11 19:00:00,Boston,Celtics,1610612738,Denver,Nuggets,1610612743,131,112,1610612738,Regular Season,19156.0,17,,,
22200177,2022-11-11 19:00:00,Orlando,Magic,1610612753,Phoenix,Suns,1610612756,114,97,1610612753,Regular Season,15879.0,430,,,
22200175,2022-11-10 20:00:00,New Orleans,Pelicans,1610612740,Portland,Trail Blazers,1610612757,95,106,1610612757,Regular Season,14289.0,160,,,
22200173,2022-11-10 19:30:00,Atlanta,Hawks,1610612737,Philadelphia,76ers,1610612755,104,95,1610612737,Regular Season,16066.0,650,,,
22200174,2022-11-10 19:30:00,Miami,Heat,1610612748,Charlotte,Hornets,1610612766,117,112,1610612748,Regular Season,19600.0,1000050,,,
22200172,2022-11-10 19:00:00,Washington,Wizards,1610612764,Dallas,Mavericks,1610612742,113,105,1610612764,Regular Season,18320.0,77,,,
22200170,2022-11-09 22:00:00,Los Angeles,Clippers,1610612746,Los Angeles,Lakers,1610612747,114,101,1610612746,Regular Season,19068.0,1000069,,,
22200171,2022-11-09 22:00:00,Sacramento,Kings,1610612758,Cleveland,Cavaliers,1610612739,127,120,1610612758,Regular Season,13816.0,609,,,
22200166,2022-11-09 20:00:00,Chicago,Bulls,1610612741,New Orleans,Pelicans,1610612740,111,115,1610612740,Regular Season,19621.0,66,,,
22200167,2022-11-09 20:00:00,Minnesota,Timberwolves,1610612750,Phoenix,Suns,1610612756,117,129,1610612756,Regular Season,16062.0,61,,,
22200168,2022-11-09 20:00:00,Oklahoma City,Thunder,1610612760,Milwaukee,Bucks,1610612749,132,136,1610612749,Regular Season,15180.0,1000052,,,
22200169,2022-11-09 20:00:00,San Antonio,Spurs,1610612759,Memphis,Grizzlies,1610612763,122,124,1610612763,Regular Season,13507.0,199,,,
22200162,2022-11-09 19:30:00,Atlanta,Hawks,1610612737,Utah,Jazz,1610612762,119,125,1610612762,Regular Season,15845.0,650,,,
22200163,2022-11-09 19:30:00,Boston,Celtics,1610612738,Detroit,Pistons,1610612765,128,112,1610612738,Regular Season,19156.0,17,,,
22200164,2022-11-09 19:30:00,Brooklyn,Nets,1610612751,New York,Knicks,1610612752,112,85,1610612751,Regular Season,18156.0,461,,,
22200165,2022-11-09 19:30:00,Toronto,Raptors,1610612761,Houston,Rockets,1610612745,116,109,1610612761,Regular Season,19800.0,643,,,
